Pedigree,Individual,PITTagNum,DateSampled,LengthFork1,GenSex,Gender,FieldID1Type,FieldID1,BiosamplesID,Disposition1,FinClipStatus,Weight,RearType,ReturnLocation,UTMEast,UTMNorth,UTMZone,CWTNum,Marks,SnoutBag,CommentsGeneral,pCoastal,pRedband,lineage
OmyFILW11S,OmyFILW11S_0061,NA,4/10/2011,760,NA,F,GEN#,30,11-41030,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.004,0.996,redband
OmyFILW11S,OmyFILW11S_0065,NA,4/15/2011,800,NA,F,GEN#,35,11-41035,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.003,0.997,redband
OmyFILW11S,OmyFILW11S_0069,3D9.1C2D56AAED,4/17/2011,800,NA,F,GEN#,42,11-41042,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.007,0.993,redband
OmyFILW11S,OmyFILW11S_0073,NA,4/19/2011,810,NA,F,GEN#,48,11-41048,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.006,0.994,redband
OmyFILW11S,OmyFILW11S_0077,NA,4/23/2011,760,NA,F,GEN#,54,11-41054,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.006,0.994,redband
OmyFILW11S,OmyFILW11S_0081,3D9.1BF26B6AD5,4/25/2011,730,NA,F,GEN#,58,11-41058,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.004,0.996,redband
OmyFILW11S,OmyFILW11S_0085,NA,4/26/2011,780,NA,F,GEN#,64,11-41064,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.004,0.996,redband
OmyFILW11S,OmyFILW11S_0089,3D9.1BF26B932F,4/26/2011,750,NA,F,GEN#,68,11-41068,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.004,0.996,redband
OmyFILW11S,OmyFILW11S_0093,3D9.1BF23E8137,4/28/2011,750,NA,F,GEN#,74,11-41074,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.002,0.998,redband
OmyFILW11S,OmyFILW11S_0097,NA,5/2/2011,800,NA,F,GEN#,80,11-41080,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.004,0.996,redband
OmyFILW11S,OmyFILW11S_0101,NA,5/3/2011,750,NA,F,GEN#,87,11-41087,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.004,0.996,redband
OmyFILW11S,OmyFILW11S_0105,3D9.1BF232FCAB,5/4/2011,800,NA,F,GEN#,92,11-41092,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.003,0.997,redband
OmyFILW11S,OmyFILW11S_0109,NA,5/4/2011,730,NA,F,GEN#,99,11-41099,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.004,0.996,redband
OmyFILW11S,OmyFILW11S_0113,NA,5/5/2011,820,NA,F,GEN#,103,11-41103,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.004,0.996,redband
OmyFILW11S,OmyFILW11S_0117,NA,5/6/2011,750,NA,F,GEN#,107,11-41107,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.003,0.997,redband
OmyFILW11S,OmyFILW11S_0121,NA,5/6/2011,740,NA,F,GEN#,111,11-41111,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.007,0.993,redband
OmyFILW11S,OmyFILW11S_0125,3D9.1C2D57180D,5/6/2011,790,NA,F,GEN#,116,11-41116,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.004,0.996,redband
OmyFILW11S,OmyFILW11S_0129,3D9.1BF26C9A18,5/7/2011,770,NA,F,GEN#,120,11-41120,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.008,0.992,redband
OmyFILW11S,OmyFILW11S_0133,NA,5/8/2011,770,NA,F,GEN#,125,11-41125,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.008,0.992,redband
OmyFILW11S,OmyFILW11S_0137,3D9.1C2D5842A2,5/10/2011,780,NA,F,GEN#,129,11-41129,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.006,0.994,redband
OmyFILW11S,OmyFILW11S_0141,3D9.1BF26C1B90,5/11/2011,760,NA,F,GEN#,134,11-41134,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.003,0.997,redband
OmyFILW11S,OmyFILW11S_0145,3D9.1BF26BCE84,5/12/2011,780,NA,F,GEN#,138,11-41138,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.003,0.997,redband
OmyFILW11S,OmyFILW11S_0149,3D9.1BF26B8C5E,5/12/2011,790,NA,F,GEN#,144,11-41144,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.008,0.992,redband
OmyFILW11S,OmyFILW11S_0153,NA,6/21/2011,720,NA,F,GEN#,148,11-41148,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.005,0.995,redband
OmyFILW11S,OmyFILW11S_0157,NA,6/30/2011,750,NA,F,GEN#,153,11-41153,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.008,0.992,redband
OmyFILW11S,OmyFILW11S_0161,3D9.1C2D5857B8,6/22/2011,730,NA,F,GEN#,K24,11-41159,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.004,0.996,redband
OmyFILW11S,OmyFILW11S_0165,NA,6/26/2011,750,NA,F,GEN#,K33,11-41164,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,0.004,0.996,redband
OmyAGCY13S,OmyAGCY13S_0001,NA,4/4/2013,565,M,M,Vial#,A1,NA,RelAboveWeir,NA,1576,W,NA,NA,NA,NA,NA,AI,NA,NA,0.234,0.766,redband
OmyAGCY13S,OmyAGCY13S_0002,NA,4/14/2013,705,M,M,Vial#,A2,NA,RelAboveWeir,NA,2720,W,NA,NA,NA,NA,NA,AI,NA,NA,0.041,0.959,redband
OmyAGCY13S,OmyAGCY13S_0003,NA,4/14/2013,550,F,F,Vial#,A3,NA,RelAboveWeir,NA,1272,H,NA,NA,NA,NA,NA,AD,NA,NA,0.014,0.986,redband
OmyAGCY13S,OmyAGCY13S_0004,NA,4/17/2013,700,F,F,Vial#,A4,NA,RelAboveWeir,NA,2396,W,NA,NA,NA,NA,NA,AI,NA,NA,0.081,0.919,redband
OmyAGCY13S,OmyAGCY13S_0005,NA,4/17/2013,545,M,M,Vial#,A5,NA,RelAboveWeir,NA,1350,W,NA,NA,NA,NA,NA,AI,NA,NA,0.106,0.894,redband
OmyBTMB12S,OmyBTMB12S_0001,3D9.1BF16C16D6,5/5/2012,325,M,M,Vial#,A1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.276,0.724,introgressed
OmyBTMB12S,OmyBTMB12S_0002,NA,NA,NA,M,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278,0.722,introgressed
OmyBTMB13S,OmyBTMB13S_0001,NA,4/11/2013,NA,NA,M,Vial#,A1,NA,RelAboveWeir,NA,760,W,NA,NA,NA,NA,NA,AI,NA,NA,0.671,0.329,introgressed
OmyBOHA12S,OmyBOHA12S_0001,3D9.1BF16B24F4,4/3/2012,746,M,M,Vial#,A1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.002,0.998,redband
OmyBOHA12S,OmyBOHA12S_0002,NA,4/5/2012,268,M,M,Vial#,A2,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.017,0.983,redband
OmyBOHA12S,OmyBOHA12S_0003,3D9.1C2DA0DA47,4/5/2012,703,M,M,Vial#,A3,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.004,0.996,redband
OmyBOHA12S,OmyBOHA12S_0004,3D9.1BF16BAF54,4/8/2012,719,M,M,Vial#,A4,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.054,0.946,redband
OmyBOHA12S,OmyBOHA12S_0005,3D9.1BF178C4B3,4/8/2012,NA,M,U,Vial#,A5,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.145,0.855,redband
OmyBOHA12S,OmyBOHA12S_0006,3D9.1BF179BBC1,4/10/2012,640,M,F,Vial#,A6,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.005,0.995,redband
OmyBOHA12S,OmyBOHA12S_0007,NA,4/11/2012,585,M,M,Vial#,A7,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,12NW001,NA,0.005,0.995,redband
OmyBOHA12S,OmyBOHA12S_0008,3D9.1BF179F3C7,4/11/2012,232,M,M,Vial#,A8,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.007,0.993,redband
OmyBOHA12S,OmyBOHA12S_0009,3D9.1BF17A9F5A,4/14/2012,735,M,M,Vial#,A9,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.017,0.983,redband
OmyBOHA12S,OmyBOHA12S_0010,3D9.1BF17A9764,4/14/2012,631,M,M,Vial#,A10,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA,0.006,0.994,redband
OmyBOHA12S,OmyBOHA12S_0011,3D9.1BF16B25FA,4/16/2012,701,F,F,Vial#,B1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.011,0.989,redband
OmyBOHA12S,OmyBOHA12S_0012,3D9.1BF16BA06E,4/18/2012,520,M,M,Vial#,B2,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.008,0.992,redband
OmyBOHA12S,OmyBOHA12S_0013,3D9.1C2D57B210,4/19/2012,684,F,F,Vial#,B3,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.2,0.8,redband
OmyBOHA12S,OmyBOHA12S_0014,3D9.1BF178E527,4/21/2012,310,M,M,Vial#,B4,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.209,0.791,redband
OmyBOHA12S,OmyBOHA12S_0015,NA,4/22/2012,532,M,M,Vial#,B5,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,12NW003,NA,0.006,0.994,redband
OmyBOHA12S,OmyBOHA12S_0016,3D9.1BF178C264,4/22/2012,410,M,M,Vial#,B6,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.004,0.996,redband
OmyBOHA12S,OmyBOHA12S_0017,NA,4/24/2012,595,F,F,Vial#,B7,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA,0.014,0.986,redband
OmyBOHA12S,OmyBOHA12S_0018,NA,4/25/2012,375,F,F,Vial#,B8,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.558,0.442,introgressed
OmyBOHA12S,OmyBOHA12S_0019,3D9.1BF17A9C7F,4/25/2012,567,M,M,Vial#,B9,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.031,0.969,redband
OmyBOHA12S,OmyBOHA12S_0020,NA,4/26/2012,202,M,U,Vial#,C1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.008,0.992,redband
OmyBOHA12S,OmyBOHA12S_0021,3D9.1BF17A9D4D,5/5/2012,561,F,F,Vial#,C2,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA,0.045,0.955,redband
OmyBOHA12S,OmyBOHA12S_0022,3D9.1BF16BAE25,5/11/2012,670,M,M,Vial#,C3,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA,0.004,0.996,redband
OmyBOHA12S,OmyBOHA12S_0023,3D9.1B4178C264,5/18/2012,403,M,M,Vial#,C4,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.004,0.996,redband
OmyBOHA13S,OmyBOHA13S_0001,NA,4/27/2013,545,F,F,Vial#,A2,NA,RelAboveWeir,NA,1628,W,NA,NA,NA,NA,NA,AI,NA,NA,0.036,0.964,redband
OmyBOHA13S,OmyBOHA13S_0002,NA,4/27/2013,535,M,M,Vial#,A3,NA,RelAboveWeir,NA,1406,W,NA,NA,NA,NA,NA,AI,NA,NA,0.009,0.991,redband
OmyBOHA13S,OmyBOHA13S_0003,NA,5/13/2013,560,M,M,Vial#,A4,NA,RelAboveWeir,NA,1634,W,NA,NA,NA,NA,NA,AI,NA,NA,0.105,0.895,redband
OmyBOHA13S,OmyBOHA13S_0004,NA,5/13/2013,680,F,F,Vial#,A5,NA,RelAboveWeir,NA,2880,W,NA,NA,NA,NA,NA,AI,NA,NA,0.171,0.829,redband
OmyBOHA13S,OmyBOHA13S_0005,NA,5/14/2013,550,F,F,Vial#,A8,NA,RelAboveWeir,NA,1554,W,NA,NA,NA,NA,NA,AI,NA,NA,0.03,0.97,redband
OmyBOHA13S,OmyBOHA13S_0006,NA,4/9/2013,NA,M,M,Vial#,A1,NA,RelAboveWeir,NA,176,W,NA,NA,NA,NA,NA,AI,NA,NA,0.004,0.996,redband
OmyBOHA13S,OmyBOHA13S_0007,NA,5/13/2013,NA,M,M,Vial#,A6,NA,RelAboveWeir,NA,356,W,NA,NA,NA,NA,NA,AI,NA,NA,0.152,0.848,redband
OmyBOHA13S,OmyBOHA13S_0008,NA,5/13/2013,NA,M,M,Vial#,A7,NA,RelAboveWeir,NA,100,W,NA,NA,NA,NA,NA,AI,NA,NA,0.008,0.992,redband
OmyCNYL12S,OmyCNYL12S_0001,3D9.1BF1794000,4/13/2012,174,F,U,Vial#,A1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.589,0.411,introgressed
OmyCNYL12S,OmyCNYL12S_0002,3D9.1BF178C7E2,4/27/2012,426,F,F,Vial#,A2,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.221,0.779,redband
OmyHAYW12S,OmyHAYW12S_0001,3D9.1C2DA0F631,3/26/2012,735,M,M,Vial#,A1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.17,0.83,redband
OmyHAYW12S,OmyHAYW12S_0002,3D9.1BF178D19E,3/27/2012,570,F,F,Vial#,A3,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.034,0.966,redband
OmyHAYW12S,OmyHAYW12S_0003,3D9.1BF27B7A2D,3/31/2012,662,M,M,Vial#,A4,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.164,0.836,redband
OmyHAYW12S,OmyHAYW12S_0004,3D9.1C2DB9D084,4/4/2012,760,M,M,Vial#,A5,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.029,0.971,redband
OmyHAYW12S,OmyHAYW12S_0005,3D9.1BFD570788,4/4/2012,555,M,M,Vial#,A6,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.011,0.989,redband
OmyHAYW12S,OmyHAYW12S_0006,3D9.1C2D58875B,4/4/2012,670,F,F,Vial#,A7,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.022,0.978,redband
OmyHAYW12S,OmyHAYW12S_0007,3D9.1C2CA3D2A9,4/5/2012,693,M,M,Vial#,A8,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.014,0.986,redband
OmyHAYW12S,OmyHAYW12S_0008,3D9.1BF168827F,4/6/2012,633,M,M,Vial#,A9,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.005,0.995,redband
OmyHAYW12S,OmyHAYW12S_0009,3D9.1BF1790562,4/6/2012,414,M,M,Vial#,A10,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.154,0.846,redband
OmyHAYW12S,OmyHAYW12S_0010,3D9.1BF179B222,4/7/2012,610,F,F,Vial#,B1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.005,0.995,redband
OmyHAYW12S,OmyHAYW12S_0011,3D9.1BF17A9B51,4/7/2012,640,U,F,Vial#,B2,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.08,0.92,redband
OmyHAYW12S,OmyHAYW12S_0012,3D9.1BF17AB61E,4/7/2012,NA,M,M,Vial#,B3,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.219,0.781,redband
OmyHAYW12S,OmyHAYW12S_0013,3D9.1C2C47EC1E,4/9/2012,602,F,F,Vial#,B4,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.104,0.896,redband
OmyHAYW12S,OmyHAYW12S_0014,3D9.1BF17996DF,4/9/2012,558,M,M,Vial#,B5,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.005,0.995,redband
OmyHAYW12S,OmyHAYW12S_0015,3D9.1BF17AA560,4/10/2012,541,M,M,Vial#,B6,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AI,NA,NA,0.03,0.97,redband
OmyHAYW12S,OmyHAYW12S_0016,3D9.1BF16B9BD1,4/11/2012,544,M,M,Vial#,B7,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.006,0.994,redband
OmyHAYW12S,OmyHAYW12S_0017,3D9.1BF17ABE0F,4/11/2012,560,M,M,Vial#,B8,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.008,0.992,redband
OmyHAYW12S,OmyHAYW12S_0018,3D9.1BF17AA326,4/12/2012,678,M,M,Vial#,B9,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.009,0.991,redband
OmyHAYW12S,OmyHAYW12S_0019,3D9.1BF16BA32E,4/12/2012,696,F,F,Vial#,B10,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.037,0.963,redband
OmyHAYW12S,OmyHAYW12S_0020,3D9.1BF179080A,4/15/2012,701,F,F,Vial#,C1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.006,0.994,redband
OmyHAYW12S,OmyHAYW12S_0021,3D9.1BF16BA0B6,4/18/2012,676,F,F,Vial#,C2,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.031,0.969,redband
OmyHAYW12S,OmyHAYW12S_0022,3D9.1BF17A9E2C,4/18/2012,690,F,F,Vial#,C3,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.052,0.948,redband
OmyHAYW12S,OmyHAYW12S_0023,3D9.1BF17ABECA,4/18/2012,652,F,F,Vial#,C4,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA,0.011,0.989,redband
OmyHAYW12S,OmyHAYW12S_0024,3D9.1C2D49D37B,4/18/2012,520,M,M,Vial#,C5,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.137,0.863,redband
OmyHAYW12S,OmyHAYW12S_0025,3D9.1BF16B9C74,4/19/2012,586,M,M,Vial#,C6,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA,0.04,0.96,redband
OmyHAYW12S,OmyHAYW12S_0026,3D9.1BF17AA03A,4/19/2012,558,M,M,Vial#,C7,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA,0.005,0.995,redband
OmyHAYW12S,OmyHAYW12S_0027,3D9.1BF179C9B9,4/21/2012,730,F,F,Vial#,C8,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.01,0.99,redband
OmyHAYW12S,OmyHAYW12S_0028,3D9.1BF178C4DA,4/21/2012,736,M,M,Vial#,C9,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.007,0.993,redband
OmyHAYW13S,OmyHAYW13S_0001,NA,3/23/2013,NA,M,M,Vial#,F1,NA,RelAboveWeir,NA,277,W,NA,NA,NA,NA,NA,AI,NA,NA,0.295,0.705,introgressed
OmyHAYW13S,OmyHAYW13S_0002,NA,4/3/2013,519,M,M,Vial#,F2,NA,RelAboveWeir,NA,1242,W,NA,NA,NA,NA,NA,AI,NA,NA,0.014,0.986,redband
OmyHAYW13S,OmyHAYW13S_0003,NA,4/3/2013,645,F,F,Vial#,F3,NA,RelAboveWeir,NA,2686,W,NA,NA,NA,NA,NA,AI,NA,NA,0.033,0.967,redband
OmyHAYW13S,OmyHAYW13S_0004,NA,5/13/2013,675,M,M,Vial#,F4,NA,RelAboveWeir,NA,2966,W,NA,NA,NA,NA,NA,AI,NA,NA,0.007,0.993,redband
OmyHAYW13S,OmyHAYW13S_0005,NA,5/13/2013,690,F,F,Vial#,F5,NA,RelAboveWeir,NA,3108,W,NA,NA,NA,NA,NA,AI,NA,NA,0.179,0.821,redband
OmyHAYW13S,OmyHAYW13S_0006,NA,5/14/2013,705,M,M,Vial#,F6,NA,RelAboveWeir,NA,3094,W,NA,NA,NA,NA,NA,AI,NA,NA,0.019,0.981,redband
OmyHAYW13S,OmyHAYW13S_0007,NA,4/7/2013,735,M,M,Vial#,F7,NA,RelAboveWeir,NA,3174,W,NA,NA,NA,NA,NA,AI,NA,NA,0.141,0.859,redband
OmyHAYW13S,OmyHAYW13S_0008,NA,4/27/2013,680,M,M,Vial#,F8,NA,RelAboveWeir,NA,2650,W,NA,NA,NA,NA,NA,AI,NA,NA,0.068,0.932,redband
OmyKENY12S,OmyKENY12S_0001,3D9.1BF16BF4EE,4/10/2012,670,M,M,Vial#,A1,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AI,NA,NA,0.007,0.993,redband
OmyKENY12S,OmyKENY12S_0002,3D9.1BF17A9D70,4/10/2012,528,F,F,Vial#,A2,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.013,0.987,redband
OmyKENY12S,OmyKENY12S_0003,3D9.1BF16B24EF,4/10/2012,328,M,M,Vial#,A3,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AI,NA,NA,0.011,0.989,redband
OmyKENY12S,OmyKENY12S_0004,NA,4/11/2012,589,M,M,Vial#,A4,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AI,12NW002,NA,0.066,0.934,redband
OmyKENY12S,OmyKENY12S_0005,3D9.1BF179AB7E,4/16/2012,567,M,M,Vial#,A5,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.03,0.97,redband
OmyKENY12S,OmyKENY12S_0006,3D9.1BF179F8A7,4/22/2012,648,M,M,Vial#,A6,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.069,0.931,redband
OmyKENY12S,OmyKENY12S_0007,3D9.1BF16BA279,4/22/2012,196,M,M,Vial#,A7,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.349,0.651,introgressed
OmyKENY12S,OmyKENY12S_0008,3D9.1BF17A967F,4/24/2012,383,M,M,Vial#,A8,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.249,0.751,redband
OmyKENY12S,OmyKENY12S_0009,3D9.1BF16BA3E8,4/26/2012,174,M,M,Vial#,A9,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.04,0.96,redband
OmyKENY13S,OmyKENY13S_0001,NA,4/26/2013,572,F,F,Vial#,A1,NA,RelAboveWeir,NA,1662,W,NA,NA,NA,NA,NA,AI,NA,NA,0.011,0.989,redband
OmyKENY13S,OmyKENY13S_0002,NA,4/26/2013,620,M,M,Vial#,A2,NA,RelAboveWeir,NA,2158,W,NA,NA,NA,NA,NA,AI,NA,NA,0.208,0.792,redband
OmyKENY13S,OmyKENY13S_0003,NA,4/28/2013,690,M,M,Vial#,A3,NA,RelAboveWeir,NA,2664,W,NA,NA,NA,NA,NA,AI,NA,NA,0.085,0.915,redband
OmyKENY13S,OmyKENY13S_0004,NA,5/7/2013,562,F,F,Vial#,A5,NA,RelAboveWeir,NA,1716,W,NA,NA,NA,NA,NA,AI,NA,NA,0.02,0.98,redband
OmyKENY13S,OmyKENY13S_0005,NA,5/7/2013,NA,M,M,Vial#,A4,NA,RelAboveWeir,NA,636,W,NA,NA,NA,NA,NA,AI,NA,NA,0.606,0.394,introgressed
OmyKENY13S,OmyKENY13S_0006,NA,5/13/2013,NA,M,M,Vial#,A6,NA,RelAboveWeir,NA,82,W,NA,NA,NA,NA,NA,AI,NA,NA,0.047,0.953,redband
OmyPRAT13S,OmyPRAT13S_0001,NA,4/13/2013,530,M,M,Vial#,F4,NA,RelAboveWeir,NA,1306,H,NA,NA,NA,NA,NA,AD,NA,NA,0.016,0.984,redband
OmyPRAT13S,OmyPRAT13S_0002,NA,5/8/2013,570,M,M,Vial#,F7,NA,RelAboveWeir,NA,1446,H,NA,NA,NA,NA,NA,AD,NA,NA,0.012,0.988,redband
OmyPRAT13S,OmyPRAT13S_0003,NA,4/9/2013,548,M,M,Vial#,F1,NA,RelAboveWeir,NA,1524,W,NA,NA,NA,NA,NA,AI,NA,NA,0.143,0.857,redband
OmyPRAT13S,OmyPRAT13S_0004,NA,4/10/2013,625,M,M,Vial#,F2,NA,RelAboveWeir,NA,2136,W,NA,NA,NA,NA,NA,AI,NA,NA,0.026,0.974,redband
OmyPRAT13S,OmyPRAT13S_0005,NA,4/10/2013,720,M,M,Vial#,F3,NA,RelAboveWeir,NA,2992,W,NA,NA,NA,NA,NA,AI,NA,NA,0.01,0.99,redband
OmyPRAT13S,OmyPRAT13S_0006,NA,4/27/2013,654,M,M,Vial#,F5,NA,RelAboveWeir,NA,2348,W,NA,NA,NA,NA,NA,AI,NA,NA,0.01,0.99,redband
OmyPRAT13S,OmyPRAT13S_0007,NA,4/28/2013,710,M,M,Vial#,F6,NA,RelAboveWeir,NA,2854,W,NA,NA,NA,NA,NA,AI,NA,NA,0.024,0.976,redband
OmyWIMP12S,OmyWIMP12S_0002,3D9.1BF17ABDBE,4/21/2012,658,M,M,Vial#,F2,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA,0.048,0.952,redband
OmyWIMP12S,OmyWIMP12S_0003,3D9.1BF17A12BD,4/21/2012,530,M,M,Vial#,F3,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.022,0.978,redband
OmyWIMP12S,OmyWIMP12S_0004,3D9.1BF16BA74A,4/21/2012,654,F,F,Vial#,F4,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.013,0.987,redband
OmyWIMP12S,OmyWIMP12S_0005,3D9.1BF16B9FB7,4/22/2012,649,F,F,Vial#,F5,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.244,0.756,redband
OmyWIMP12S,OmyWIMP12S_0006,3D9.1BF17A9589,4/22/2012,578,M,M,Vial#,F6,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AI,NA,NA,0.007,0.993,redband
OmyWIMP12S,OmyWIMP12S_0007,3D9.1BF178FF22,4/22/2012,373,M,M,Vial#,F7,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.015,0.985,redband
OmyWIMP12S,OmyWIMP12S_0008,3D9.1BF1799115,4/23/2012,570,F,F,Vial#,F8,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.005,0.995,redband
OmyWIMP12S,OmyWIMP12S_0009,NA,4/23/2012,554,M,M,Vial#,F9,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,12NW004,NA,0.047,0.953,redband
