Pedigree,Individual,PITTagNum,Lineage,DateSampled,LengthFork1,GenSex,Gender,FieldID1Type,FieldID1,BiosamplesID,Disposition1,FinClipStatus,Weight,RearType,ReturnLocation,UTMEast,UTMNorth,UTMZone,CWTNum,Marks,SnoutBag,CommentsGeneral
OmyFILW11S,OmyFILW11S_0097,NA,Coastal,5/2/2011,800,NA,F,GEN#,80,11-41080,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA
OmyFILW11S,OmyFILW11S_0101,NA,Introgressed,5/3/2011,750,NA,F,GEN#,87,11-41087,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA
OmyFILW11S,OmyFILW11S_0105,3D9.1BF232FCAB,Redband,5/4/2011,800,NA,F,GEN#,92,11-41092,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA
OmyFILW11S,OmyFILW11S_0109,NA,Coastal,5/4/2011,730,NA,F,GEN#,99,11-41099,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA
OmyFILW11S,OmyFILW11S_0113,NA,Introgressed,5/5/2011,820,NA,F,GEN#,103,11-41103,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA
OmyFILW11S,OmyFILW11S_0117,NA,Redband,5/6/2011,750,NA,F,GEN#,107,11-41107,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA
OmyFILW11S,OmyFILW11S_0121,NA,Coastal,5/6/2011,740,NA,F,GEN#,111,11-41111,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA
OmyFILW11S,OmyFILW11S_0125,3D9.1C2D57180D,Introgressed,5/6/2011,790,NA,F,GEN#,116,11-41116,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA
OmyFILW11S,OmyFILW11S_0129,3D9.1BF26C9A18,Redband,5/7/2011,770,NA,F,GEN#,120,11-41120,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA
OmyFILW11S,OmyFILW11S_0133,NA,Redband,5/8/2011,770,NA,F,GEN#,125,11-41125,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA
OmyFILW11S,OmyFILW11S_0137,3D9.1C2D5842A2,Redband,5/10/2011,780,NA,F,GEN#,129,11-41129,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA
OmyFILW11S,OmyFILW11S_0141,3D9.1BF26C1B90,Coastal,5/11/2011,760,NA,F,GEN#,134,11-41134,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA
OmyFILW11S,OmyFILW11S_0145,3D9.1BF26BCE84,Introgressed,5/12/2011,780,NA,F,GEN#,138,11-41138,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA
OmyFILW11S,OmyFILW11S_0149,3D9.1BF26B8C5E,Redband,5/12/2011,790,NA,F,GEN#,144,11-41144,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA
OmyFILW11S,OmyFILW11S_0153,NA,Coastal,6/21/2011,720,NA,F,GEN#,148,11-41148,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA
OmyFILW11S,OmyFILW11S_0157,NA,Introgressed,6/30/2011,750,NA,F,GEN#,153,11-41153,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA
OmyFILW11S,OmyFILW11S_0161,3D9.1C2D5857B8,Redband,6/22/2011,730,NA,F,GEN#,K24,11-41159,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA
OmyFILW11S,OmyFILW11S_0165,NA,Coastal,6/26/2011,750,NA,F,GEN#,K33,11-41164,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA
OmyAGCY13S,OmyAGCY13S_0001,NA,Introgressed,4/4/2013,565,M,M,Vial#,A1,NA,RelAboveWeir,NA,1576,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyAGCY13S,OmyAGCY13S_0002,NA,Redband,4/14/2013,705,M,M,Vial#,A2,NA,RelAboveWeir,NA,2720,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyAGCY13S,OmyAGCY13S_0003,NA,Redband,4/14/2013,550,F,F,Vial#,A3,NA,RelAboveWeir,NA,1272,H,NA,NA,NA,NA,NA,AD,NA,NA
OmyAGCY13S,OmyAGCY13S_0004,NA,Redband,4/17/2013,700,F,F,Vial#,A4,NA,RelAboveWeir,NA,2396,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyAGCY13S,OmyAGCY13S_0005,NA,Coastal,4/17/2013,545,M,M,Vial#,A5,NA,RelAboveWeir,NA,1350,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBTMB12S,OmyBTMB12S_0001,3D9.1BF16C16D6,Introgressed,5/5/2012,325,M,M,Vial#,A1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBTMB12S,OmyBTMB12S_0002,NA,Redband,NA,NA,M,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OmyBTMB13S,OmyBTMB13S_0001,NA,Coastal,4/11/2013,NA,NA,M,Vial#,A1,NA,RelAboveWeir,NA,760,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA12S,OmyBOHA12S_0001,3D9.1BF16B24F4,Introgressed,4/3/2012,746,M,M,Vial#,A1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA12S,OmyBOHA12S_0002,NA,Redband,4/5/2012,268,M,M,Vial#,A2,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA12S,OmyBOHA12S_0003,3D9.1C2DA0DA47,Coastal,4/5/2012,703,M,M,Vial#,A3,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA12S,OmyBOHA12S_0004,3D9.1BF16BAF54,Introgressed,4/8/2012,719,M,M,Vial#,A4,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA12S,OmyBOHA12S_0005,3D9.1BF178C4B3,Redband,4/8/2012,NA,M,U,Vial#,A5,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA12S,OmyBOHA12S_0006,3D9.1BF179BBC1,Redband,4/10/2012,640,M,F,Vial#,A6,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA12S,OmyBOHA12S_0007,NA,Redband,4/11/2012,585,M,M,Vial#,A7,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,12NW001,NA
OmyBOHA12S,OmyBOHA12S_0008,3D9.1BF179F3C7,Coastal,4/11/2012,232,M,M,Vial#,A8,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA12S,OmyBOHA12S_0009,3D9.1BF17A9F5A,Introgressed,4/14/2012,735,M,M,Vial#,A9,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA12S,OmyBOHA12S_0010,3D9.1BF17A9764,Redband,4/14/2012,631,M,M,Vial#,A10,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA
OmyBOHA12S,OmyBOHA12S_0011,3D9.1BF16B25FA,Coastal,4/16/2012,701,F,F,Vial#,B1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA12S,OmyBOHA12S_0012,3D9.1BF16BA06E,Introgressed,4/18/2012,520,M,M,Vial#,B2,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA12S,OmyBOHA12S_0013,3D9.1C2D57B210,Redband,4/19/2012,684,F,F,Vial#,B3,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA12S,OmyBOHA12S_0014,3D9.1BF178E527,Coastal,4/21/2012,310,M,M,Vial#,B4,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA12S,OmyBOHA12S_0015,NA,Introgressed,4/22/2012,532,M,M,Vial#,B5,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,12NW003,NA
OmyBOHA12S,OmyBOHA12S_0016,3D9.1BF178C264,Redband,4/22/2012,410,M,M,Vial#,B6,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA12S,OmyBOHA12S_0017,NA,Redband,4/24/2012,595,F,F,Vial#,B7,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA
OmyBOHA12S,OmyBOHA12S_0018,NA,Redband,4/25/2012,375,F,F,Vial#,B8,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA12S,OmyBOHA12S_0019,3D9.1BF17A9C7F,Coastal,4/25/2012,567,M,M,Vial#,B9,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA12S,OmyBOHA12S_0020,NA,Introgressed,4/26/2012,202,M,U,Vial#,C1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA12S,OmyBOHA12S_0021,3D9.1BF17A9D4D,Redband,5/5/2012,561,F,F,Vial#,C2,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA
OmyBOHA12S,OmyBOHA12S_0022,3D9.1BF16BAE25,Coastal,5/11/2012,670,M,M,Vial#,C3,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA
OmyBOHA12S,OmyBOHA12S_0023,3D9.1B4178C264,Introgressed,5/18/2012,403,M,M,Vial#,C4,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA13S,OmyBOHA13S_0001,NA,Redband,4/27/2013,545,F,F,Vial#,A2,NA,RelAboveWeir,NA,1628,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA13S,OmyBOHA13S_0002,NA,Coastal,4/27/2013,535,M,M,Vial#,A3,NA,RelAboveWeir,NA,1406,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA13S,OmyBOHA13S_0003,NA,Introgressed,5/13/2013,560,M,M,Vial#,A4,NA,RelAboveWeir,NA,1634,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA13S,OmyBOHA13S_0004,NA,Redband,5/13/2013,680,F,F,Vial#,A5,NA,RelAboveWeir,NA,2880,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA13S,OmyBOHA13S_0005,NA,Redband,5/14/2013,550,F,F,Vial#,A8,NA,RelAboveWeir,NA,1554,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA13S,OmyBOHA13S_0006,NA,Redband,4/9/2013,NA,M,M,Vial#,A1,NA,RelAboveWeir,NA,176,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA13S,OmyBOHA13S_0007,NA,Coastal,5/13/2013,NA,M,M,Vial#,A6,NA,RelAboveWeir,NA,356,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyBOHA13S,OmyBOHA13S_0008,NA,Introgressed,5/13/2013,NA,M,M,Vial#,A7,NA,RelAboveWeir,NA,100,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyCNYL12S,OmyCNYL12S_0001,3D9.1BF1794000,Redband,4/13/2012,174,F,U,Vial#,A1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyCNYL12S,OmyCNYL12S_0002,3D9.1BF178C7E2,Coastal,4/27/2012,426,F,F,Vial#,A2,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0001,3D9.1C2DA0F631,Introgressed,3/26/2012,735,M,M,Vial#,A1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0002,3D9.1BF178D19E,Redband,3/27/2012,570,F,F,Vial#,A3,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0003,3D9.1BF27B7A2D,Coastal,3/31/2012,662,M,M,Vial#,A4,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0004,3D9.1C2DB9D084,Introgressed,4/4/2012,760,M,M,Vial#,A5,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0005,3D9.1BFD570788,Redband,4/4/2012,555,M,M,Vial#,A6,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0006,3D9.1C2D58875B,Redband,4/4/2012,670,F,F,Vial#,A7,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0007,3D9.1C2CA3D2A9,Redband,4/5/2012,693,M,M,Vial#,A8,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0008,3D9.1BF168827F,Coastal,4/6/2012,633,M,M,Vial#,A9,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0009,3D9.1BF1790562,Introgressed,4/6/2012,414,M,M,Vial#,A10,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0010,3D9.1BF179B222,Redband,4/7/2012,610,F,F,Vial#,B1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0011,3D9.1BF17A9B51,Coastal,4/7/2012,640,U,F,Vial#,B2,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0012,3D9.1BF17AB61E,Introgressed,4/7/2012,NA,M,M,Vial#,B3,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0013,3D9.1C2C47EC1E,Redband,4/9/2012,602,F,F,Vial#,B4,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0014,3D9.1BF17996DF,Coastal,4/9/2012,558,M,M,Vial#,B5,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0015,3D9.1BF17AA560,Introgressed,4/10/2012,541,M,M,Vial#,B6,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0016,3D9.1BF16B9BD1,Redband,4/11/2012,544,M,M,Vial#,B7,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0017,3D9.1BF17ABE0F,Redband,4/11/2012,560,M,M,Vial#,B8,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0018,3D9.1BF17AA326,Redband,4/12/2012,678,M,M,Vial#,B9,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0019,3D9.1BF16BA32E,Coastal,4/12/2012,696,F,F,Vial#,B10,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0020,3D9.1BF179080A,Introgressed,4/15/2012,701,F,F,Vial#,C1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0021,3D9.1BF16BA0B6,Redband,4/18/2012,676,F,F,Vial#,C2,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0022,3D9.1BF17A9E2C,Coastal,4/18/2012,690,F,F,Vial#,C3,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0023,3D9.1BF17ABECA,Introgressed,4/18/2012,652,F,F,Vial#,C4,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA
OmyHAYW12S,OmyHAYW12S_0024,3D9.1C2D49D37B,Redband,4/18/2012,520,M,M,Vial#,C5,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0025,3D9.1BF16B9C74,Coastal,4/19/2012,586,M,M,Vial#,C6,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA
OmyHAYW12S,OmyHAYW12S_0026,3D9.1BF17AA03A,Introgressed,4/19/2012,558,M,M,Vial#,C7,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA
OmyHAYW12S,OmyHAYW12S_0027,3D9.1BF179C9B9,Redband,4/21/2012,730,F,F,Vial#,C8,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW12S,OmyHAYW12S_0028,3D9.1BF178C4DA,Redband,4/21/2012,736,M,M,Vial#,C9,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW13S,OmyHAYW13S_0001,NA,Redband,3/23/2013,NA,M,M,Vial#,F1,NA,RelAboveWeir,NA,277,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW13S,OmyHAYW13S_0002,NA,Coastal,4/3/2013,519,M,M,Vial#,F2,NA,RelAboveWeir,NA,1242,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW13S,OmyHAYW13S_0003,NA,Introgressed,4/3/2013,645,F,F,Vial#,F3,NA,RelAboveWeir,NA,2686,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW13S,OmyHAYW13S_0004,NA,Redband,5/13/2013,675,M,M,Vial#,F4,NA,RelAboveWeir,NA,2966,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW13S,OmyHAYW13S_0005,NA,Coastal,5/13/2013,690,F,F,Vial#,F5,NA,RelAboveWeir,NA,3108,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW13S,OmyHAYW13S_0006,NA,Introgressed,5/14/2013,705,M,M,Vial#,F6,NA,RelAboveWeir,NA,3094,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW13S,OmyHAYW13S_0007,NA,Redband,4/7/2013,735,M,M,Vial#,F7,NA,RelAboveWeir,NA,3174,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW13S,OmyHAYW13S_0008,NA,Coastal,4/27/2013,680,M,M,Vial#,F8,NA,RelAboveWeir,NA,2650,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyKENY12S,OmyKENY12S_0001,3D9.1BF16BF4EE,Introgressed,4/10/2012,670,M,M,Vial#,A1,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AI,NA,NA
OmyKENY12S,OmyKENY12S_0002,3D9.1BF17A9D70,Redband,4/10/2012,528,F,F,Vial#,A2,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyKENY12S,OmyKENY12S_0003,3D9.1BF16B24EF,Redband,4/10/2012,328,M,M,Vial#,A3,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AI,NA,NA
OmyKENY12S,OmyKENY12S_0004,NA,Redband,4/11/2012,589,M,M,Vial#,A4,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AI,12NW002,NA
OmyKENY12S,OmyKENY12S_0005,3D9.1BF179AB7E,Coastal,4/16/2012,567,M,M,Vial#,A5,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyKENY12S,OmyKENY12S_0006,3D9.1BF179F8A7,Introgressed,4/22/2012,648,M,M,Vial#,A6,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyKENY12S,OmyKENY12S_0007,3D9.1BF16BA279,Redband,4/22/2012,196,M,M,Vial#,A7,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyKENY12S,OmyKENY12S_0008,3D9.1BF17A967F,Coastal,4/24/2012,383,M,M,Vial#,A8,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyKENY12S,OmyKENY12S_0009,3D9.1BF16BA3E8,Introgressed,4/26/2012,174,M,M,Vial#,A9,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyKENY13S,OmyKENY13S_0001,NA,Redband,4/26/2013,572,F,F,Vial#,A1,NA,RelAboveWeir,NA,1662,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyKENY13S,OmyKENY13S_0002,NA,Coastal,4/26/2013,620,M,M,Vial#,A2,NA,RelAboveWeir,NA,2158,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyKENY13S,OmyKENY13S_0003,NA,Introgressed,4/28/2013,690,M,M,Vial#,A3,NA,RelAboveWeir,NA,2664,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyKENY13S,OmyKENY13S_0004,NA,Redband,5/7/2013,562,F,F,Vial#,A5,NA,RelAboveWeir,NA,1716,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyKENY13S,OmyKENY13S_0005,NA,Redband,5/7/2013,NA,M,M,Vial#,A4,NA,RelAboveWeir,NA,636,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyKENY13S,OmyKENY13S_0006,NA,Redband,5/13/2013,NA,M,M,Vial#,A6,NA,RelAboveWeir,NA,82,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPRAT13S,OmyPRAT13S_0001,NA,Coastal,4/13/2013,530,M,M,Vial#,F4,NA,RelAboveWeir,NA,1306,H,NA,NA,NA,NA,NA,AD,NA,NA
OmyPRAT13S,OmyPRAT13S_0002,NA,Introgressed,5/8/2013,570,M,M,Vial#,F7,NA,RelAboveWeir,NA,1446,H,NA,NA,NA,NA,NA,AD,NA,NA
OmyPRAT13S,OmyPRAT13S_0003,NA,Redband,4/9/2013,548,M,M,Vial#,F1,NA,RelAboveWeir,NA,1524,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPRAT13S,OmyPRAT13S_0004,NA,Coastal,4/10/2013,625,M,M,Vial#,F2,NA,RelAboveWeir,NA,2136,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPRAT13S,OmyPRAT13S_0005,NA,Introgressed,4/10/2013,720,M,M,Vial#,F3,NA,RelAboveWeir,NA,2992,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPRAT13S,OmyPRAT13S_0006,NA,Redband,4/27/2013,654,M,M,Vial#,F5,NA,RelAboveWeir,NA,2348,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPRAT13S,OmyPRAT13S_0007,NA,Coastal,4/28/2013,710,M,M,Vial#,F6,NA,RelAboveWeir,NA,2854,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyWIMP12S,OmyWIMP12S_0002,3D9.1BF17ABDBE,Introgressed,4/21/2012,658,M,M,Vial#,F2,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA
OmyWIMP12S,OmyWIMP12S_0003,3D9.1BF17A12BD,Redband,4/21/2012,530,M,M,Vial#,F3,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyWIMP12S,OmyWIMP12S_0004,3D9.1BF16BA74A,Redband,4/21/2012,654,F,F,Vial#,F4,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyWIMP12S,OmyWIMP12S_0005,3D9.1BF16B9FB7,Redband,4/22/2012,649,F,F,Vial#,F5,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyWIMP12S,OmyWIMP12S_0006,3D9.1BF17A9589,Coastal,4/22/2012,578,M,M,Vial#,F6,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AI,NA,NA
OmyWIMP12S,OmyWIMP12S_0007,3D9.1BF178FF22,Introgressed,4/22/2012,373,M,M,Vial#,F7,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyWIMP12S,OmyWIMP12S_0008,3D9.1BF1799115,Redband,4/23/2012,570,F,F,Vial#,F8,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyWIMP12S,OmyWIMP12S_0009,NA,Coastal,4/23/2012,554,M,M,Vial#,F9,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,12NW004,NA
OmyWIMP12S,OmyWIMP12S_0010,3D9.1BF179BA28,Introgressed,4/24/2012,336,M,M,Vial#,F10,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyWIMP12S,OmyWIMP12S_0011,3D9.1BF16BC526,Redband,4/25/2012,560,M,M,Vial#,G1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyWIMP12S,OmyWIMP12S_0012,3D9.1BF1799DA5,Coastal,4/25/2012,574,F,F,Vial#,G2,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyWIMP12S,OmyWIMP12S_0013,3D9.1BF178D69A,Introgressed,4/26/2012,585,U,F,Vial#,G3,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA
OmyWIMP12S,OmyWIMP12S_0014,3D9.1BF178F961,Redband,4/26/2012,685,F,F,Vial#,G4,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyWIMP12S,OmyWIMP12S_0015,NA,Redband,5/3/2012,528,F,F,Vial#,G5,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,12NW005,NA
OmyWIMP12S,OmyWIMP12S_0016,3D9.1C2D5842B2,Redband,5/5/2012,564,M,M,Vial#,G6,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyWIMP12S,OmyWIMP12S_0017,3D9.1BF1793C4B,Coastal,5/5/2012,556,F,F,Vial#,G7,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyWIMP12S,OmyWIMP12S_0018,3D9.1BF1793886,Introgressed,5/5/2012,655,F,F,Vial#,G8,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyWIMP12S,OmyWIMP12S_0019,NA,Redband,5/5/2012,588,F,F,Vial#,G9,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,AD,12NW006,NA
OmyWIMP12S,OmyWIMP12S_0020,3D9.1C2D57E470,Coastal,5/8/2012,600,M,M,Vial#,G10,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyWIMP12S,OmyWIMP12S_0021,3D9.1BF178C886,Introgressed,5/8/2012,670,F,F,Vial#,H1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyWIMP12S,OmyWIMP12S_0001,3D9.1BF17AAAA5,Redband,4/20/2012,538,M,M,Vial#,F1,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyWIMP13S,OmyWIMP13S_0001,NA,Coastal,4/3/2013,680,M,M,Vial#,F1,NA,RelAboveWeir,NA,2582,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyWIMP13S,OmyWIMP13S_0002,NA,Introgressed,4/12/2013,572,F,F,Vial#,F2,NA,RelAboveWeir,NA,1768,H,NA,NA,NA,NA,NA,AD,NA,NA
OmyHAYW10C,OmyHAYW10C_0001,3D9.1C2D448F66,Redband,4/2/2010,58,U,U,GEN#,A2,NA,NA,SampleUsedUp,2,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyHAYW10C,OmyHAYW10C_0002,3D9.1C2D449CF1,Redband,4/3/2010,77,U,U,GEN#,A3,NA,NA,SampleUsedUp,5,W,NA,NA,NA,NA,NA,AI,NA,NA
